fSentiment_StateID,fSentiment_Score,fSentiment_Date,fSentiment_ProductID,fSentiment_ZIPState
23,82,"Wednesday, April 1, 2015",1908,63005MO
23,83,"Saturday, February 1, 2014",2102,63005MO
23,83,"Saturday, March 1, 2014",1688,63005MO
23,83,"Thursday, May 1, 2014",1043,63005MO
23,83,"Thursday, May 1, 2014",2187,63005MO
23,83,"Tuesday, July 1, 2014",2102,63005MO
23,83,"Tuesday, July 1, 2014",2187,63005MO
23,83,"Friday, August 1, 2014",1,63005MO
23,83,"Wednesday, October 1, 2014",1233,63005MO
23,83,"Wednesday, April 1, 2015",2102,63005MO
23,83,"Monday, June 1, 2015",1688,63005MO
23,83,"Monday, June 1, 2015",1908,63005MO
23,83,"Monday, June 1, 2015",2102,63005MO
23,84,"Wednesday, January 1, 2014",1,63005MO
23,84,"Wednesday, January 1, 2014",211,63005MO
23,84,"Saturday, February 1, 2014",1027,63005MO
23,84,"Friday, August 1, 2014",1027,63005MO
23,84,"Friday, August 1, 2014",694,63005MO
23,84,"Monday, September 1, 2014",1027,63005MO
23,84,"Monday, September 1, 2014",1863,63005MO
23,84,"Wednesday, October 1, 2014",1,63005MO
23,84,"Thursday, January 1, 2015",694,63005MO
23,84,"Wednesday, April 1, 2015",1726,63005MO
23,84,"Friday, May 1, 2015",211,63005MO
23,84,"Monday, June 1, 2015",1043,63005MO
23,84,"Monday, June 1, 2015",1726,63005MO
23,85,"Saturday, February 1, 2014",1027,63005MO
23,85,"Tuesday, April 1, 2014",1863,63005MO
23,85,"Tuesday, April 1, 2014",2102,63005MO
23,85,"Thursday, May 1, 2014",1908,63005MO
23,85,"Tuesday, July 1, 2014",211,63005MO
23,85,"Monday, September 1, 2014",1908,63005MO
23,85,"Wednesday, October 1, 2014",1908,63005MO
23,85,"Thursday, January 1, 2015",1863,63005MO
23,85,"Friday, May 1, 2015",1027,63005MO
23,85,"Friday, May 1, 2015",199,63005MO
23,86,"Saturday, February 1, 2014",694,63005MO
23,86,"Saturday, March 1, 2014",2102,63005MO
23,86,"Tuesday, April 1, 2014",1726,63005MO
23,86,"Tuesday, July 1, 2014",1043,63005MO
23,86,"Monday, September 1, 2014",1233,63005MO
23,86,"Monday, September 1, 2014",199,63005MO
23,86,"Monday, September 1, 2014",211,63005MO
23,86,"Monday, December 1, 2014",1863,63005MO
23,86,"Sunday, February 1, 2015",1,63005MO
23,86,"Sunday, February 1, 2015",211,63005MO
23,86,"Wednesday, April 1, 2015",1233,63005MO
23,86,"Wednesday, April 1, 2015",1908,63005MO
23,87,"Saturday, March 1, 2014",1908,63005MO
23,87,"Saturday, March 1, 2014",2187,63005MO
23,87,"Tuesday, April 1, 2014",2187,63005MO
23,87,"Friday, August 1, 2014",1233,63005MO
23,87,"Wednesday, October 1, 2014",199,63005MO
23,87,"Saturday, November 1, 2014",1027,63005MO
23,87,"Saturday, November 1, 2014",2102,63005MO
23,87,"Monday, December 1, 2014",1233,63005MO
23,87,"Sunday, March 1, 2015",2102,63005MO
23,87,"Monday, June 1, 2015",1233,63005MO
23,88,"Saturday, March 1, 2014",1043,63005MO
23,88,"Tuesday, July 1, 2014",1027,63005MO
23,88,"Tuesday, July 1, 2014",1043,63005MO
23,88,"Monday, September 1, 2014",2102,63005MO
23,88,"Wednesday, October 1, 2014",1043,63005MO
23,88,"Thursday, January 1, 2015",1233,63005MO
23,88,"Sunday, February 1, 2015",199,63005MO
23,88,"Sunday, February 1, 2015",2187,63005MO
23,88,"Wednesday, April 1, 2015",2187,63005MO
23,88,"Friday, May 1, 2015",1726,63005MO
23,88,"Monday, June 1, 2015",211,63005MO
23,89,"Wednesday, January 1, 2014",1027,63005MO
23,89,"Saturday, March 1, 2014",2187,63005MO
23,89,"Sunday, June 1, 2014",1863,63005MO
23,89,"Monday, September 1, 2014",1863,63005MO
23,89,"Monday, September 1, 2014",2187,63005MO
23,89,"Wednesday, October 1, 2014",1233,63005MO
23,89,"Thursday, January 1, 2015",211,63005MO
23,89,"Sunday, March 1, 2015",1726,63005MO
23,89,"Sunday, March 1, 2015",1726,63005MO
23,89,"Wednesday, April 1, 2015",1043,63005MO
23,89,"Wednesday, April 1, 2015",1726,63005MO
23,89,"Friday, May 1, 2015",1233,63005MO
23,90,"Wednesday, January 1, 2014",1233,63005MO
23,90,"Saturday, February 1, 2014",1027,63005MO
23,90,"Tuesday, April 1, 2014",1027,63005MO
23,90,"Tuesday, July 1, 2014",1688,63005MO
23,90,"Monday, September 1, 2014",1726,63005MO
23,90,"Monday, September 1, 2014",2102,63005MO
23,90,"Sunday, February 1, 2015",1,63005MO
23,90,"Sunday, February 1, 2015",1863,63005MO
23,90,"Sunday, March 1, 2015",1863,63005MO
23,90,"Sunday, March 1, 2015",1908,63005MO
23,90,"Sunday, March 1, 2015",211,63005MO
23,90,"Sunday, March 1, 2015",694,63005MO
23,90,"Wednesday, April 1, 2015",1688,63005MO
23,90,"Wednesday, April 1, 2015",199,63005MO
23,90,"Wednesday, April 1, 2015",2102,63005MO
23,90,"Friday, May 1, 2015",1043,63005MO
23,90,"Friday, May 1, 2015",211,63005MO
24,33,"Monday, December 1, 2014",392,38848MS
24,34,"Monday, December 1, 2014",392,38848MS
24,37,"Friday, August 1, 2014",392,38848MS
24,39,"Monday, December 1, 2014",392,38848MS
24,45,"Saturday, March 1, 2014",392,38848MS
24,45,"Saturday, March 1, 2014",392,38848MS
24,45,"Saturday, November 1, 2014",392,38848MS
24,45,"Saturday, November 1, 2014",392,38848MS
24,49,"Saturday, March 1, 2014",392,38848MS
24,50,"Saturday, March 1, 2014",392,38848MS
24,50,"Monday, June 1, 2015",392,38848MS
24,51,"Saturday, February 1, 2014",392,38848MS
24,51,"Tuesday, April 1, 2014",392,38848MS
24,51,"Wednesday, April 1, 2015",392,38848MS
24,51,"Monday, June 1, 2015",392,38848MS
24,55,"Thursday, May 1, 2014",392,38848MS
24,56,"Saturday, March 1, 2014",392,38848MS
24,57,"Tuesday, April 1, 2014",392,38848MS
24,58,"Sunday, February 1, 2015",392,38848MS
24,60,"Wednesday, January 1, 2014",1027,38848MS
24,60,"Saturday, February 1, 2014",211,38848MS
24,60,"Saturday, February 1, 2014",2187,38848MS
24,60,"Tuesday, April 1, 2014",1043,38848MS
24,60,"Tuesday, April 1, 2014",1688,38848MS
24,60,"Tuesday, April 1, 2014",2102,38848MS
24,60,"Thursday, May 1, 2014",392,38848MS
24,60,"Wednesday, October 1, 2014",1688,38848MS
24,60,"Monday, December 1, 2014",1043,38848MS
24,60,"Monday, December 1, 2014",199,38848MS
24,60,"Thursday, January 1, 2015",1233,38848MS
24,60,"Sunday, March 1, 2015",1027,38848MS
24,60,"Sunday, March 1, 2015",1233,38848MS
24,60,"Sunday, March 1, 2015",1863,38848MS
24,60,"Sunday, March 1, 2015",1908,38848MS
24,60,"Wednesday, April 1, 2015",211,38848MS
24,60,"Friday, May 1, 2015",199,38848MS
24,61,"Saturday, February 1, 2014",1908,38848MS
24,61,"Sunday, June 1, 2014",1027,38848MS
24,61,"Sunday, June 1, 2014",199,38848MS
24,61,"Sunday, June 1, 2014",2187,38848MS
24,61,"Tuesday, July 1, 2014",2187,38848MS
24,61,"Monday, September 1, 2014",1043,38848MS
24,61,"Wednesday, October 1, 2014",199,38848MS
24,61,"Sunday, March 1, 2015",199,38848MS
24,62,"Wednesday, January 1, 2014",1908,38848MS
24,62,"Wednesday, January 1, 2014",694,38848MS
24,62,"Saturday, February 1, 2014",1,38848MS
24,62,"Saturday, February 1, 2014",1043,38848MS
24,62,"Saturday, February 1, 2014",1688,38848MS
24,62,"Saturday, February 1, 2014",1726,38848MS
24,62,"Thursday, May 1, 2014",1,38848MS
24,62,"Thursday, May 1, 2014",211,38848MS
24,62,"Tuesday, July 1, 2014",1,38848MS
24,62,"Friday, August 1, 2014",2102,38848MS
24,62,"Monday, September 1, 2014",1863,38848MS
24,62,"Monday, September 1, 2014",1863,38848MS
24,62,"Thursday, January 1, 2015",1726,38848MS
24,62,"Sunday, March 1, 2015",2187,38848MS
24,62,"Wednesday, April 1, 2015",1908,38848MS
24,63,"Wednesday, January 1, 2014",1908,38848MS
24,63,"Saturday, February 1, 2014",1863,38848MS
24,63,"Saturday, March 1, 2014",1027,38848MS
24,63,"Saturday, March 1, 2014",694,38848MS
24,63,"Tuesday, April 1, 2014",1908,38848MS
24,63,"Tuesday, April 1, 2014",199,38848MS
24,63,"Thursday, May 1, 2014",1,38848MS
24,63,"Thursday, May 1, 2014",1043,38848MS
24,63,"Sunday, June 1, 2014",1027,38848MS
24,63,"Sunday, June 1, 2014",199,38848MS
24,63,"Tuesday, July 1, 2014",2102,38848MS
24,63,"Monday, September 1, 2014",1688,38848MS
24,63,"Monday, September 1, 2014",211,38848MS
24,63,"Monday, September 1, 2014",694,38848MS
24,63,"Sunday, March 1, 2015",1,38848MS
24,63,"Wednesday, April 1, 2015",1043,38848MS
24,63,"Friday, May 1, 2015",1726,38848MS
24,63,"Friday, May 1, 2015",694,38848MS
24,63,"Monday, June 1, 2015",1027,38848MS
24,64,"Saturday, February 1, 2014",1,38848MS
24,64,"Saturday, March 1, 2014",1,38848MS
24,64,"Saturday, March 1, 2014",1726,38848MS
24,64,"Saturday, March 1, 2014",1863,38848MS
24,64,"Tuesday, April 1, 2014",1726,38848MS
24,64,"Sunday, June 1, 2014",1726,38848MS
24,64,"Sunday, June 1, 2014",1908,38848MS
24,64,"Friday, August 1, 2014",1863,38848MS
24,64,"Friday, August 1, 2014",2187,38848MS
24,64,"Saturday, November 1, 2014",2102,38848MS
24,64,"Saturday, November 1, 2014",694,38848MS
24,64,"Monday, December 1, 2014",1908,38848MS
24,64,"Wednesday, April 1, 2015",392,38848MS
24,65,"Saturday, March 1, 2014",2102,38848MS
24,65,"Thursday, May 1, 2014",1,38848MS
24,65,"Sunday, June 1, 2014",1233,38848MS
24,65,"Tuesday, July 1, 2014",2187,38848MS
24,65,"Tuesday, July 1, 2014",2187,38848MS
24,65,"Friday, August 1, 2014",199,38848MS
24,65,"Monday, September 1, 2014",1726,38848MS
24,65,"Saturday, November 1, 2014",1,38848MS
24,65,"Saturday, November 1, 2014",1043,38848MS
24,65,"Saturday, November 1, 2014",1863,38848MS
24,65,"Monday, December 1, 2014",694,38848MS
24,65,"Wednesday, April 1, 2015",1,38848MS
24,65,"Monday, June 1, 2015",1688,38848MS
24,66,"Saturday, February 1, 2014",1,38848MS
24,66,"Thursday, May 1, 2014",1043,38848MS
24,66,"Sunday, June 1, 2014",1908,38848MS
24,66,"Tuesday, July 1, 2014",694,38848MS
24,66,"Friday, August 1, 2014",1688,38848MS
24,66,"Monday, September 1, 2014",1,38848MS
24,66,"Saturday, November 1, 2014",1027,38848MS
24,66,"Saturday, November 1, 2014",1908,38848MS
24,66,"Monday, December 1, 2014",2187,38848MS
24,66,"Thursday, January 1, 2015",2187,38848MS
24,66,"Sunday, March 1, 2015",1043,38848MS
24,66,"Friday, May 1, 2015",1027,38848MS
24,67,"Saturday, February 1, 2014",694,38848MS
24,67,"Tuesday, April 1, 2014",1043,38848MS
24,67,"Tuesday, July 1, 2014",1726,38848MS
24,67,"Friday, August 1, 2014",2187,38848MS
24,67,"Wednesday, October 1, 2014",1027,38848MS
24,67,"Wednesday, October 1, 2014",211,38848MS
24,67,"Saturday, November 1, 2014",1043,38848MS
24,67,"Saturday, November 1, 2014",2102,38848MS
24,67,"Monday, December 1, 2014",1,38848MS
24,67,"Monday, December 1, 2014",1233,38848MS
24,67,"Thursday, January 1, 2015",1726,38848MS
24,67,"Thursday, January 1, 2015",2187,38848MS
24,67,"Wednesday, April 1, 2015",2187,38848MS
24,67,"Friday, May 1, 2015",1688,38848MS
24,68,"Wednesday, January 1, 2014",211,38848MS
24,68,"Tuesday, April 1, 2014",1027,38848MS
24,68,"Tuesday, April 1, 2014",1233,38848MS
24,68,"Monday, September 1, 2014",1027,38848MS
24,68,"Wednesday, October 1, 2014",211,38848MS
24,68,"Monday, December 1, 2014",1233,38848MS
24,68,"Monday, December 1, 2014",1726,38848MS
24,68,"Wednesday, April 1, 2015",392,38848MS
24,69,"Tuesday, April 1, 2014",2187,38848MS
24,69,"Thursday, May 1, 2014",1233,38848MS
24,69,"Thursday, May 1, 2014",1726,38848MS
24,69,"Sunday, June 1, 2014",1908,38848MS
24,69,"Sunday, June 1, 2014",2102,38848MS
24,69,"Friday, August 1, 2014",1726,38848MS
24,69,"Wednesday, October 1, 2014",1726,38848MS
24,69,"Wednesday, April 1, 2015",1,38848MS
24,69,"Wednesday, April 1, 2015",211,38848MS
24,69,"Friday, May 1, 2015",1,38848MS
24,69,"Friday, May 1, 2015",1233,38848MS
24,69,"Friday, May 1, 2015",199,38848MS
24,69,"Monday, June 1, 2015",694,38848MS
24,70,"Saturday, March 1, 2014",2102,38848MS
24,70,"Tuesday, July 1, 2014",1233,38848MS
24,70,"Monday, September 1, 2014",1233,38848MS
24,70,"Wednesday, October 1, 2014",2102,38848MS
24,70,"Thursday, January 1, 2015",1,38848MS
24,70,"Thursday, January 1, 2015",1233,38848MS
24,70,"Sunday, February 1, 2015",1726,38848MS
24,70,"Sunday, March 1, 2015",199,38848MS
24,70,"Friday, May 1, 2015",2102,38848MS
24,71,"Wednesday, January 1, 2014",1027,38848MS
24,71,"Wednesday, January 1, 2014",211,38848MS
24,71,"Saturday, February 1, 2014",1,38848MS
24,71,"Saturday, March 1, 2014",1027,38848MS
24,71,"Tuesday, April 1, 2014",2102,38848MS
24,71,"Friday, August 1, 2014",1726,38848MS
24,71,"Monday, September 1, 2014",694,38848MS
24,71,"Wednesday, October 1, 2014",1726,38848MS
24,71,"Saturday, November 1, 2014",199,38848MS
24,71,"Monday, December 1, 2014",2187,38848MS
24,71,"Sunday, February 1, 2015",1233,38848MS
24,71,"Sunday, March 1, 2015",1027,38848MS
24,71,"Sunday, March 1, 2015",1233,38848MS
24,71,"Wednesday, April 1, 2015",1027,38848MS
24,71,"Wednesday, April 1, 2015",1908,38848MS
24,72,"Wednesday, January 1, 2014",1688,38848MS
24,72,"Wednesday, January 1, 2014",1726,38848MS
24,72,"Saturday, February 1, 2014",694,38848MS
24,72,"Saturday, March 1, 2014",1688,38848MS
24,72,"Sunday, June 1, 2014",199,38848MS
24,72,"Monday, September 1, 2014",1726,38848MS
24,72,"Wednesday, October 1, 2014",1863,38848MS
24,72,"Saturday, November 1, 2014",199,38848MS
24,72,"Monday, December 1, 2014",1726,38848MS
24,72,"Thursday, January 1, 2015",1027,38848MS
24,72,"Sunday, March 1, 2015",1233,38848MS
24,72,"Sunday, March 1, 2015",694,38848MS
24,72,"Wednesday, April 1, 2015",1,38848MS
24,72,"Wednesday, April 1, 2015",2187,38848MS
24,72,"Friday, May 1, 2015",1726,38848MS
24,72,"Monday, June 1, 2015",1688,38848MS
24,73,"Saturday, February 1, 2014",1,38848MS
24,73,"Saturday, February 1, 2014",1908,38848MS
24,73,"Saturday, March 1, 2014",1,38848MS
24,73,"Sunday, June 1, 2014",2187,38848MS
24,73,"Tuesday, July 1, 2014",1,38848MS
24,73,"Tuesday, July 1, 2014",1043,38848MS
24,73,"Tuesday, July 1, 2014",211,38848MS
24,73,"Friday, August 1, 2014",2187,38848MS
24,73,"Monday, September 1, 2014",2187,38848MS
24,73,"Wednesday, October 1, 2014",1027,38848MS
24,73,"Wednesday, October 1, 2014",1233,38848MS
24,73,"Wednesday, October 1, 2014",2102,38848MS
24,73,"Saturday, November 1, 2014",2102,38848MS
24,73,"Thursday, January 1, 2015",1908,38848MS
24,73,"Sunday, February 1, 2015",1027,38848MS
24,73,"Wednesday, April 1, 2015",392,38848MS
24,73,"Friday, May 1, 2015",1726,38848MS
24,73,"Monday, June 1, 2015",1233,38848MS
24,73,"Monday, June 1, 2015",2102,38848MS
24,74,"Saturday, February 1, 2014",1726,38848MS
24,74,"Saturday, February 1, 2014",694,38848MS
24,74,"Tuesday, July 1, 2014",1,38848MS
24,74,"Friday, August 1, 2014",694,38848MS
24,74,"Monday, September 1, 2014",1027,38848MS
24,74,"Monday, September 1, 2014",2102,38848MS
24,74,"Wednesday, October 1, 2014",1027,38848MS
24,74,"Wednesday, October 1, 2014",1863,38848MS
24,74,"Wednesday, October 1, 2014",211,38848MS
24,74,"Monday, December 1, 2014",199,38848MS
24,74,"Sunday, February 1, 2015",694,38848MS
24,75,"Wednesday, January 1, 2014",1233,38848MS
24,75,"Wednesday, January 1, 2014",211,38848MS
24,75,"Sunday, June 1, 2014",2102,38848MS
24,75,"Tuesday, July 1, 2014",1,38848MS
24,75,"Friday, August 1, 2014",1043,38848MS
24,75,"Monday, September 1, 2014",1863,38848MS
24,75,"Wednesday, October 1, 2014",1043,38848MS
24,75,"Saturday, November 1, 2014",694,38848MS
24,75,"Monday, December 1, 2014",1027,38848MS
24,75,"Monday, December 1, 2014",1726,38848MS
24,75,"Thursday, January 1, 2015",2102,38848MS
24,76,"Wednesday, January 1, 2014",694,38848MS
24,76,"Saturday, February 1, 2014",1863,38848MS
24,76,"Saturday, March 1, 2014",2187,38848MS
24,76,"Thursday, May 1, 2014",1,38848MS
24,76,"Monday, September 1, 2014",1688,38848MS
24,76,"Thursday, January 1, 2015",1027,38848MS
24,76,"Sunday, February 1, 2015",199,38848MS
24,76,"Sunday, March 1, 2015",392,38848MS
24,76,"Friday, May 1, 2015",392,38848MS
24,77,"Saturday, March 1, 2014",2102,38848MS
24,77,"Tuesday, April 1, 2014",1863,38848MS
24,77,"Sunday, June 1, 2014",1027,38848MS
24,77,"Sunday, June 1, 2014",1043,38848MS
24,77,"Thursday, January 1, 2015",1908,38848MS
24,77,"Sunday, February 1, 2015",392,38848MS
24,77,"Wednesday, April 1, 2015",1,38848MS
24,77,"Wednesday, April 1, 2015",2187,38848MS
24,77,"Monday, June 1, 2015",1,38848MS
24,78,"Saturday, February 1, 2014",1233,38848MS
24,78,"Thursday, May 1, 2014",1027,38848MS
24,78,"Thursday, May 1, 2014",1027,38848MS
24,78,"Friday, August 1, 2014",1233,38848MS
24,78,"Saturday, November 1, 2014",1233,38848MS
24,78,"Thursday, January 1, 2015",1688,38848MS
24,78,"Sunday, February 1, 2015",392,38848MS
24,78,"Wednesday, April 1, 2015",1863,38848MS
24,79,"Tuesday, July 1, 2014",1233,38848MS
24,79,"Saturday, November 1, 2014",1233,38848MS
24,79,"Saturday, November 1, 2014",1233,38848MS
24,79,"Saturday, November 1, 2014",694,38848MS
24,79,"Thursday, January 1, 2015",1,38848MS
24,79,"Thursday, January 1, 2015",2187,38848MS
24,79,"Thursday, January 1, 2015",694,38848MS
24,79,"Monday, June 1, 2015",1908,38848MS
24,80,"Saturday, February 1, 2014",211,38848MS
24,80,"Thursday, January 1, 2015",1726,38848MS
24,80,"Thursday, January 1, 2015",1863,38848MS
24,80,"Sunday, February 1, 2015",199,38848MS
24,80,"Sunday, March 1, 2015",2102,38848MS
24,80,"Wednesday, April 1, 2015",1908,38848MS
24,80,"Wednesday, April 1, 2015",199,38848MS
24,80,"Friday, May 1, 2015",392,38848MS
24,81,"Wednesday, January 1, 2014",1233,38848MS
24,81,"Wednesday, January 1, 2014",1233,38848MS
24,81,"Saturday, February 1, 2014",1688,38848MS
24,81,"Tuesday, April 1, 2014",1863,38848MS
24,81,"Sunday, June 1, 2014",1726,38848MS
24,81,"Tuesday, July 1, 2014",1726,38848MS
24,81,"Friday, August 1, 2014",1688,38848MS
24,81,"Friday, August 1, 2014",211,38848MS
24,81,"Monday, September 1, 2014",1043,38848MS
24,81,"Wednesday, October 1, 2014",1027,38848MS
24,81,"Wednesday, October 1, 2014",1043,38848MS
24,81,"Wednesday, October 1, 2014",1233,38848MS
24,81,"Wednesday, October 1, 2014",1688,38848MS
24,81,"Saturday, November 1, 2014",1726,38848MS
24,81,"Monday, December 1, 2014",1908,38848MS
24,81,"Monday, December 1, 2014",211,38848MS
24,81,"Monday, December 1, 2014",694,38848MS
24,81,"Sunday, February 1, 2015",199,38848MS
24,81,"Sunday, March 1, 2015",199,38848MS
24,81,"Wednesday, April 1, 2015",2102,38848MS
24,82,"Saturday, February 1, 2014",2187,38848MS
24,82,"Saturday, March 1, 2014",2102,38848MS
24,82,"Tuesday, July 1, 2014",1726,38848MS
24,82,"Tuesday, July 1, 2014",1908,38848MS
24,82,"Saturday, November 1, 2014",1726,38848MS
24,82,"Thursday, January 1, 2015",1043,38848MS
24,82,"Thursday, January 1, 2015",1233,38848MS
24,82,"Thursday, January 1, 2015",1908,38848MS
24,82,"Thursday, January 1, 2015",2187,38848MS
24,82,"Thursday, January 1, 2015",694,38848MS
24,82,"Wednesday, April 1, 2015",1688,38848MS
24,82,"Friday, May 1, 2015",1043,38848MS
24,82,"Friday, May 1, 2015",1726,38848MS
24,82,"Monday, June 1, 2015",1863,38848MS
24,83,"Saturday, February 1, 2014",211,38848MS
24,83,"Saturday, February 1, 2014",2187,38848MS
24,83,"Saturday, March 1, 2014",211,38848MS
24,83,"Thursday, May 1, 2014",1908,38848MS
24,83,"Friday, August 1, 2014",1908,38848MS
24,83,"Monday, September 1, 2014",1027,38848MS
24,83,"Monday, September 1, 2014",1688,38848MS
24,83,"Wednesday, October 1, 2014",1027,38848MS
24,83,"Wednesday, October 1, 2014",211,38848MS
24,83,"Saturday, November 1, 2014",199,38848MS
24,83,"Monday, December 1, 2014",1688,38848MS
24,83,"Monday, December 1, 2014",211,38848MS
24,83,"Sunday, March 1, 2015",694,38848MS
24,83,"Friday, May 1, 2015",1908,38848MS
24,84,"Wednesday, January 1, 2014",1863,38848MS
24,84,"Saturday, February 1, 2014",1043,38848MS
24,84,"Saturday, February 1, 2014",199,38848MS
24,84,"Saturday, March 1, 2014",1043,38848MS
24,84,"Thursday, May 1, 2014",1688,38848MS
24,84,"Sunday, June 1, 2014",1,38848MS
24,84,"Sunday, June 1, 2014",1,38848MS
24,84,"Sunday, June 1, 2014",1726,38848MS
24,84,"Sunday, June 1, 2014",1863,38848MS
24,84,"Friday, August 1, 2014",1,38848MS
24,84,"Friday, August 1, 2014",1,38848MS
24,84,"Friday, August 1, 2014",1233,38848MS
24,84,"Friday, August 1, 2014",1863,38848MS
24,84,"Saturday, November 1, 2014",1027,38848MS
24,84,"Saturday, November 1, 2014",2102,38848MS
24,84,"Sunday, February 1, 2015",1688,38848MS
24,84,"Sunday, March 1, 2015",1908,38848MS
24,84,"Wednesday, April 1, 2015",1863,38848MS
24,84,"Wednesday, April 1, 2015",211,38848MS
24,84,"Friday, May 1, 2015",1233,38848MS
24,85,"Wednesday, January 1, 2014",1908,38848MS
24,85,"Tuesday, April 1, 2014",1027,38848MS
24,85,"Friday, August 1, 2014",694,38848MS
24,85,"Monday, September 1, 2014",211,38848MS
24,85,"Wednesday, October 1, 2014",1043,38848MS
24,85,"Wednesday, October 1, 2014",1726,38848MS
24,85,"Saturday, November 1, 2014",1908,38848MS
24,85,"Thursday, January 1, 2015",1,38848MS
24,85,"Sunday, March 1, 2015",1,38848MS
24,85,"Sunday, March 1, 2015",199,38848MS
24,85,"Friday, May 1, 2015",1233,38848MS
24,85,"Friday, May 1, 2015",1908,38848MS
24,85,"Friday, May 1, 2015",1908,38848MS
24,86,"Saturday, March 1, 2014",2187,38848MS
24,86,"Wednesday, October 1, 2014",211,38848MS
24,86,"Saturday, November 1, 2014",211,38848MS
24,86,"Monday, December 1, 2014",694,38848MS
24,86,"Sunday, March 1, 2015",199,38848MS
24,86,"Wednesday, April 1, 2015",694,38848MS
24,86,"Monday, June 1, 2015",1863,38848MS
24,87,"Wednesday, January 1, 2014",211,38848MS
24,87,"Saturday, March 1, 2014",1043,38848MS
24,87,"Saturday, March 1, 2014",1863,38848MS
24,87,"Tuesday, April 1, 2014",1726,38848MS
24,87,"Thursday, May 1, 2014",2187,38848MS
24,87,"Tuesday, July 1, 2014",1043,38848MS
24,87,"Tuesday, July 1, 2014",694,38848MS
24,87,"Friday, August 1, 2014",199,38848MS
24,87,"Saturday, November 1, 2014",1027,38848MS
24,87,"Sunday, February 1, 2015",1688,38848MS
24,87,"Sunday, February 1, 2015",2187,38848MS
24,87,"Sunday, March 1, 2015",694,38848MS
24,87,"Monday, June 1, 2015",1863,38848MS
24,88,"Saturday, March 1, 2014",1688,38848MS
24,88,"Saturday, March 1, 2014",1863,38848MS
24,88,"Tuesday, April 1, 2014",1233,38848MS
24,88,"Tuesday, April 1, 2014",694,38848MS
24,88,"Tuesday, July 1, 2014",1027,38848MS
24,88,"Tuesday, July 1, 2014",1688,38848MS
24,88,"Sunday, February 1, 2015",1,38848MS
24,88,"Wednesday, April 1, 2015",1726,38848MS
24,88,"Wednesday, April 1, 2015",694,38848MS
24,89,"Tuesday, April 1, 2014",1043,38848MS
24,89,"Tuesday, April 1, 2014",199,38848MS
24,89,"Thursday, May 1, 2014",1233,38848MS
24,89,"Sunday, June 1, 2014",1688,38848MS
24,89,"Sunday, June 1, 2014",2187,38848MS
24,89,"Tuesday, July 1, 2014",1688,38848MS
24,89,"Monday, September 1, 2014",199,38848MS
24,89,"Wednesday, October 1, 2014",1863,38848MS
24,89,"Saturday, November 1, 2014",1688,38848MS
24,89,"Monday, December 1, 2014",1908,38848MS
24,89,"Thursday, January 1, 2015",1908,38848MS
24,89,"Monday, June 1, 2015",1863,38848MS
24,89,"Monday, June 1, 2015",2187,38848MS
24,90,"Wednesday, January 1, 2014",1043,38848MS
24,90,"Wednesday, January 1, 2014",1688,38848MS
24,90,"Wednesday, January 1, 2014",1726,38848MS
24,90,"Saturday, February 1, 2014",1,38848MS
24,90,"Saturday, February 1, 2014",1688,38848MS
24,90,"Tuesday, April 1, 2014",1908,38848MS
24,90,"Sunday, June 1, 2014",1863,38848MS
24,90,"Tuesday, July 1, 2014",1863,38848MS
24,90,"Monday, September 1, 2014",1043,38848MS
24,90,"Wednesday, October 1, 2014",199,38848MS
24,90,"Thursday, January 1, 2015",211,38848MS
24,90,"Sunday, March 1, 2015",2102,38848MS
24,90,"Wednesday, April 1, 2015",1908,38848MS
24,90,"Wednesday, April 1, 2015",199,38848MS
24,90,"Monday, June 1, 2015",1688,38848MS
24,90,"Monday, June 1, 2015",2102,38848MS
25,30,"Friday, August 1, 2014",392,00063MT
25,32,"Monday, December 1, 2014",392,00063MT
25,40,"Wednesday, October 1, 2014",392,00063MT
25,40,"Saturday, November 1, 2014",392,00063MT
25,41,"Wednesday, October 1, 2014",392,00063MT
25,44,"Tuesday, April 1, 2014",392,00063MT
25,44,"Thursday, May 1, 2014",392,00063MT
25,44,"Sunday, June 1, 2014",392,00063MT
25,45,"Saturday, November 1, 2014",392,00063MT
25,46,"Wednesday, January 1, 2014",392,00063MT
25,46,"Sunday, June 1, 2014",392,00063MT
25,46,"Monday, September 1, 2014",392,00063MT
25,47,"Tuesday, April 1, 2014",392,00063MT
25,47,"Sunday, June 1, 2014",392,00063MT
25,47,"Monday, December 1, 2014",392,00063MT
25,48,"Friday, August 1, 2014",392,00063MT
25,50,"Monday, December 1, 2014",392,00063MT
25,53,"Sunday, February 1, 2015",392,00063MT
25,54,"Saturday, March 1, 2014",392,00063MT
25,54,"Monday, June 1, 2015",392,00063MT
25,55,"Sunday, February 1, 2015",392,00063MT
25,56,"Tuesday, July 1, 2014",392,00063MT
25,57,"Wednesday, January 1, 2014",392,00063MT
25,57,"Monday, June 1, 2015",392,00063MT
25,59,"Saturday, February 1, 2014",392,00063MT
25,60,"Wednesday, January 1, 2014",2102,00063MT
25,60,"Tuesday, April 1, 2014",1027,00063MT
25,60,"Thursday, May 1, 2014",1043,00063MT
25,60,"Sunday, June 1, 2014",2187,00063MT
25,60,"Sunday, June 1, 2014",694,00063MT
25,60,"Friday, August 1, 2014",1863,00063MT
25,60,"Friday, August 1, 2014",2102,00063MT
